"wd_netc","mae_netc","wd_spd","mae_spd","n_years","n_samples","n_clusters","tau","w_prec"
38.0930679186521,144.6982104,57.892343685103,163.9985392,1999,1250,6,1,3
82.3870159370794,107.5445808,62.0869180090438,117.466788,4999,1250,6,1,3
26.6631195110304,62.32054,32.1215138749015,67.1562,499,50,9,1,3
70.2908356072552,48.58114,75.9321583871297,50.74528,1999,50,9,1,3
141.065080286634,62.994,101.894289732732,63.95242,4999,50,9,1,3
41.5675908313837,158.254612,29.8624131720775,155.844468,499,250,9,1,3
13.9934291721463,69.241916,22.3108058346676,72.893444,1999,250,9,1,3
49.3626804847675,83.489488,45.181770651274,84.930828,4999,250,9,1,3
13.4557251828385,71.2277232,14.6837292184497,77.7143856,499,1250,9,1,3
45.0671979455993,254.5452344,45.8023767792351,277.551776,1999,1250,9,1,3
71.7213641819589,115.6846416,46.9512115820612,119.043664,4999,1250,9,1,3
30.7882175473435,72.14374,34.0444784905449,81.02912,499,50,3,3,3
31.1875216188024,69.44522,45.1632444894269,76.9982,1999,50,3,3,3
207.6017064775,58.13658,213.106296130262,59.27568,4999,50,3,3,3
42.1833470578561,132.330328,61.8067100262958,158.836624,499,250,3,3,3
41.8052762361033,58.866764,43.9424600650573,59.938664,1999,250,3,3,3
43.7887116546951,158.86504,71.2022809666018,176.595744,4999,250,3,3,3
11.133895846722,34.5886232,11.2666917880369,37.1449864,499,1250,3,3,3
29.2056650255032,142.3828144,73.270766307066,179.4375064,1999,1250,3,3,3
45.1656575096003,77.4691808,30.9316401572221,83.4608688,4999,1250,3,3,3
20.9795231989977,84.58226,15.0968784490827,88.72564,499,50,6,3,3
58.5318833784806,81.75688,64.3507157182684,94.64996,1999,50,6,3,3
232.827810848812,111.83498,217.882232416404,112.55744,4999,50,6,3,3
19.3672549354892,86.825388,27.6007654153647,99.391844,499,250,6,3,3
52.8710271228448,118.276012,62.7988716185739,130.5109,1999,250,6,3,3
99.3449456373843,97.67898,68.1005761051199,103.246708,4999,250,6,3,3
7.39130928415282,61.842728,6.32521553802745,64.9816176,499,1250,6,3,3
26.9935472672762,58.9935136,20.5661687264562,61.0154968,1999,1250,6,3,3
25.7863497955673,89.205584,24.863005712152,91.4080568,4999,1250,6,3,3
19.4208622635499,60.53534,24.9828585266647,74.70266,499,50,9,3,3
85.7070446037197,67.01096,85.4820742319914,69.2993,1999,50,9,3,3
257.722518309033,162.1857,191.697658187539,191.85026,4999,50,9,3,3
14.7906790086963,79.40804,16.417736351765,87.54246,499,250,9,3,3
31.2454452914332,109.053616,22.2424427039671,118.139124,1999,250,9,3,3
101.194882774946,60.660252,83.0750760610323,61.1352,4999,250,9,3,3
12.6510005332668,82.733116,21.0388174322323,93.864632,499,1250,9,3,3
28.1856817709075,110.3913016,33.4202136611506,131.7701312,1999,1250,9,3,3
57.2016124113699,82.45792,26.4394854909693,84.5425696,4999,1250,9,3,3
18.0487097316568,49.76292,20.7447937238901,54.7075,499,50,3,0.5,5
39.8366958128855,47.9581,50.7508325286977,56.0588,1999,50,3,0.5,5
123.211501914353,88.19494,115.321008518167,92.0299,4999,50,3,0.5,5
11.0084191788397,59.029812,28.067725892817,72.363952,499,250,3,0.5,5
58.6159969607848,84.587876,62.2825527185763,92.69826,1999,250,3,0.5,5
61.0625427790562,116.268884,101.233005799893,151.330976,4999,250,3,0.5,5
29.1701645848433,112.2909896,36.0770220899509,119.2202488,499,1250,3,0.5,5
50.1783285304767,81.6021696,48.3976738100043,92.4987632,1999,1250,3,0.5,5
45.3386403343321,94.34308,35.6412454283288,105.0068424,4999,1250,3,0.5,5
30.5414741966008,44.47398,25.3283441935095,47.71294,499,50,6,0.5,5
46.9388317916592,127.71798,39.3277497933034,131.84604,1999,50,6,0.5,5
144.531253852943,63.65518,162.910454106959,66.25954,4999,50,6,0.5,5
38.5897721223081,129.580188,54.2802609685829,149.966716,499,250,6,0.5,5
36.2430678966139,120.242268,82.6395477666688,139.7455,1999,250,6,0.5,5
102.804641974748,71.083524,122.50115336378,72.719948,4999,250,6,0.5,5
12.6994647090597,56.9697104,7.95888914661656,60.2463208,499,1250,6,0.5,5
66.8339195559974,279.2113936,40.4338168644897,311.3865304,1999,1250,6,0.5,5
56.1367443209063,111.2999216,49.4483077450324,113.6809968,4999,1250,6,0.5,5
15.2787108345067,53.11936,12.8302347046932,53.56386,499,50,9,0.5,5
43.3370603722797,102.26182,58.7390356307112,107.56702,1999,50,9,0.5,5
149.05297934082,123.72504,135.368396437256,124.98106,4999,50,9,0.5,5
17.1567209346724,75.613144,12.2015280675437,83.772036,499,250,9,0.5,5
84.7639577540468,75.007916,98.6472718183837,84.721016,1999,250,9,0.5,5
188.529479048799,82.516808,129.983250203166,88.244796,4999,250,9,0.5,5
12.1229221455665,59.6736504,16.2889910823571,65.0843768,499,1250,9,0.5,5
55.5637449844106,276.8413224,56.436257274238,299.5943048,1999,1250,9,0.5,5
33.2246909592429,153.3260536,38.521489215918,160.7789608,4999,1250,9,0.5,5
29.8491711779636,61.10312,34.4921300946361,70.28866,499,50,3,1,5
97.5382456853276,100.3273,108.441043768544,107.74406,1999,50,3,1,5
49.7597196400354,149.68102,110.954492737427,178.01888,4999,50,3,1,5
27.8943622474177,51.789952,32.8060849198239,61.109372,499,250,3,1,5
31.5999059381361,69.763484,60.8130007478327,102.071328,1999,250,3,1,5
111.785913969368,203.622752,124.550844565237,246.504276,4999,250,3,1,5
16.5746058766002,52.0981344,18.9323456102944,56.425012,499,1250,3,1,5
33.9366325916838,119.2049136,102.086895443269,167.6612896,1999,1250,3,1,5
18.9559931662433,78.4020616,36.6726287406965,82.3966584,4999,1250,3,1,5
32.5115603207239,52.0663,22.0340091074291,55.46772,499,50,6,1,5
30.724965472648,110.74146,32.4937473974486,116.90218,1999,50,6,1,5
258.291632387388,119.52418,280.331538034012,117.73996,4999,50,6,1,5
40.8071122064936,99.671392,26.1956039593581,98.722592,499,250,6,1,5
31.6857637558096,84.800588,48.223919142606,94.161128,1999,250,6,1,5
178.988455336411,117.31412,164.339125637316,120.876844,4999,250,6,1,5
10.5864469050139,37.2629536,14.9540605098387,41.2479648,499,1250,6,1,5
15.2092292492658,48.71294,20.4101281613441,49.8040768,1999,1250,6,1,5
73.2898690953553,64.5241224,25.2784344499922,65.3247824,4999,1250,6,1,5
15.1499834914029,98.36474,31.5174160231242,111.60228,499,50,9,1,5
65.3750847265034,137.33756,55.1107010438596,131.04872,1999,50,9,1,5
88.6295358119843,103.35548,91.5722431612728,106.02796,4999,50,9,1,5
17.3137822635084,75.1573,20.304537923676,81.114336,499,250,9,1,5
44.0223734438203,79.796348,37.6073915005837,83.22582,1999,250,9,1,5
141.426673719739,133.97088,138.224946549694,138.281896,4999,250,9,1,5
7.77902637325489,45.9027432,13.3067861184881,48.244604,499,1250,9,1,5
14.109730439803,93.2594672,20.2046301898113,99.0939712,1999,1250,9,1,5
37.0525191639947,89.4929968,29.2918337252745,90.3792424,4999,1250,9,1,5
38.5989096338765,54.36138,43.6328246723764,64.7854,499,50,3,3,5
66.0196415878625,119.51146,88.8076040393295,141.42356,1999,50,3,3,5
198.05423167372,59.50184,204.302578837877,59.67104,4999,50,3,3,5
211.128441360677,232.636264,101.79149198314,167.251724,499,250,3,3,5
52.2140846248977,155.815632,129.261520485972,207.574008,1999,250,3,3,5
35.6977404259233,150.28814,45.6786087111968,165.59588,4999,250,3,3,5
21.5177453069482,44.2721224,22.4233370684117,47.1736248,499,1250,3,3,5
35.1353655684382,112.8747208,86.5643229453844,147.9993368,1999,1250,3,3,5
56.4018624793021,125.3870568,96.6233745983996,174.8990336,4999,1250,3,3,5
34.546367438226,74.65384,30.3929427038782,79.72532,499,50,6,3,5
83.2337846147816,158.6965,95.2729153356402,192.04432,1999,50,6,3,5
221.033003479086,67.74806,214.50783551515,69.54378,4999,50,6,3,5
31.9203903981347,91.709808,60.0081440427876,119.91666,499,250,6,3,5
26.6573285775546,87.667792,31.4051803677028,101.417684,1999,250,6,3,5
70.4120507990903,164.06378,51.0047402608863,170.522548,4999,250,6,3,5
18.7851040268058,76.4771736,30.4367476818191,84.4412536,499,1250,6,3,5
19.0322998879113,78.2694824,27.3312934228767,83.2207208,1999,1250,6,3,5
27.8255326630184,103.3821616,37.1476351363696,108.9558864,4999,1250,6,3,5
44.3414836299342,36.38926,42.5634868751189,38.1691,499,50,9,3,5
93.4586030303826,167.1465,76.8777998690541,181.5638,1999,50,9,3,5
131.63030765141,161.34602,120.646103595948,168.63138,4999,50,9,3,5
10.5597965942867,41.37992,11.1061636296178,44.204192,499,250,9,3,5
45.7182858893067,73.546056,47.0255649357513,76.497312,1999,250,9,3,5
95.4961218220579,107.9764,95.2863071612517,111.590564,4999,250,9,3,5
14.2098155313073,48.6576912,18.0923309267657,52.7043384,499,1250,9,3,5
43.8953651957975,72.5315592,31.2478191129551,75.4327944,1999,1250,9,3,5
39.8408441133684,176.1547264,66.0060031213068,186.867756,4999,1250,9,3,5
26.6566827034065,22.01864,25.0532621505396,24.64494,499,50,3,0.5,1
88.2253743968472,72.33266,105.008854078832,92.71298,1999,50,3,0.5,1
138.194369251978,222.78324,156.902642557904,267.8039,4999,50,3,0.5,1
32.6664588762359,61.728776,22.5598561557182,60.257456,499,250,3,0.5,1
38.0914055319299,205.213164,45.8612336624532,227.894028,1999,250,3,0.5,1
164.502998758288,99.726588,189.558084719979,110.038416,4999,250,3,0.5,1
8.38841032578057,30.6003872,23.5940340478955,41.8595168,499,1250,3,0.5,1
51.2867105485964,117.1090384,79.7833493596005,159.8236504,1999,1250,3,0.5,1
146.278433954877,94.5814232,124.805443672726,97.7610664,4999,1250,3,0.5,1
21.9591027739521,64.00414,35.3911813164725,74.66512,499,50,6,0.5,1
203.459837210425,227.43664,210.573772502678,231.5083,1999,50,6,0.5,1
115.164189675351,71.47704,150.623034610555,77.25152,4999,50,6,0.5,1
25.7764939712011,45.14982,20.8414038593884,49.169012,499,250,6,0.5,1
76.0231120607684,65.732512,50.6778535786558,69.010548,1999,250,6,0.5,1
128.765195631606,79.1104,85.1301703996221,79.571152,4999,250,6,0.5,1
16.203829543727,69.4020104,22.8372518989169,79.6508296,499,1250,6,0.5,1
22.2423539141288,82.1325112,21.3966811388809,86.638368,1999,1250,6,0.5,1
38.3284022150984,117.163604,27.5868456774928,120.1393376,4999,1250,6,0.5,1
57.0865261615512,85.14822,30.2593740488097,78.2,499,50,9,0.5,1
89.9550881294338,96.1876,70.0585368263339,99.68378,1999,50,9,0.5,1
145.662152971606,179.8727,116.368468296662,194.07844,4999,50,9,0.5,1
11.0209245607529,76.10986,10.2484679396508,83.019608,499,250,9,0.5,1
33.0469333338039,99.626744,28.4461038851445,104.729776,1999,250,9,0.5,1
73.5666863752441,84.293852,91.0403846089569,85.868528,4999,250,9,0.5,1
13.8688905575703,107.0666744,37.9125316242761,124.703624,499,1250,9,0.5,1
28.5468566928003,46.05266,11.6597828138796,47.4283624,1999,1250,9,0.5,1
27.0098462512321,110.6729824,14.7631685608198,114.4153136,4999,1250,9,0.5,1
27.8335905124859,91.46356,54.7111420475225,113.4527,499,50,3,1,1
65.2007533109617,169.59588,71.117420925564,231.94388,1999,50,3,1,1
149.770997127645,92.5619,178.706047064202,101.45122,4999,50,3,1,1
8.68102432617406,18.235776,18.3117204147909,29.161932,499,250,3,1,1
20.6569553914165,59.528268,27.7386159219186,67.07604,1999,250,3,1,1
54.0468750579386,58.322208,44.4096262046822,60.247468,4999,250,3,1,1
39.529630542963,89.1622984,56.9272430442061,113.6268552,499,1250,3,1,1
16.2306241079342,82.3721728,37.9479302122061,102.0708504,1999,1250,3,1,1
58.3435906366646,58.2523104,33.2154858382184,59.9373656,4999,1250,3,1,1
30.3136544483241,70.32118,21.8220106539168,74.92934,499,50,6,1,1
61.4489055350569,69.04848,69.9359957251754,72.90426,1999,50,6,1,1
305.704642825108,101.20256,273.24142028903,116.46336,4999,50,6,1,1
17.6781891594909,97.675948,22.3581149364384,112.29998,499,250,6,1,1
43.3557662702441,72.376364,49.2090707286753,93.9552,1999,250,6,1,1
98.0540016446798,182.810192,82.0806081462676,191.036192,4999,250,6,1,1
8.31000591636271,66.729128,18.7121380568566,72.502188,499,1250,6,1,1
33.7667606061844,63.4584968,17.4690762731895,66.1312104,1999,1250,6,1,1
44.2812439364534,82.3188928,31.7187729948125,85.1761048,4999,1250,6,1,1
30.7630910284243,63.38756,14.7629857697894,63.97148,499,50,9,1,1
82.8690401517507,95.11674,54.5029068967872,95.32114,1999,50,9,1,1
134.889689191221,134.71554,143.32882405256,134.51084,4999,50,9,1,1
19.6327746283617,77.639184,20.793811880655,87.67112,499,250,9,1,1
67.1836519087489,254.828604,65.2745702468768,304.042296,1999,250,9,1,1
41.1471940554441,65.64184,44.6725046766985,66.209252,4999,250,9,1,1
8.67140808701239,39.7099504,9.21877574059013,41.854412,499,1250,9,1,1
20.8613567635234,107.529712,37.3644983178744,123.5299632,1999,1250,9,1,1
39.1747758066337,117.2575648,37.8773061730856,120.7082288,4999,1250,9,1,1
59.8079396147069,85.5384,32.6576200008025,76.5166,499,50,3,3,1
99.1598001687509,139.71812,145.162381181911,178.06938,1999,50,3,3,1
268.552758957805,104.06346,304.840561721347,116.11518,4999,50,3,3,1
15.0396126819373,37.398084,18.1366956826366,42.382144,499,250,3,3,1
72.5824408639796,64.797316,78.6680467784076,75.882104,1999,250,3,3,1
43.3368961833142,67.538796,36.5115545336896,69.720596,4999,250,3,3,1
20.7322678904972,54.6972288,28.0491172207443,67.1040184,499,1250,3,3,1
16.6092708460863,41.8041656,19.0874836816685,43.1001168,1999,1250,3,3,1
34.0749536384825,120.5545256,72.7806793159168,162.0209584,4999,1250,3,3,1
24.0684739602284,92.33838,18.4541289211692,101.34588,499,50,6,3,1
85.4967742759698,46.73764,86.2445810293875,50.89596,1999,50,6,3,1
191.338739278629,180.98282,157.58578604526,211.4812,4999,50,6,3,1
28.1332985930754,105.407616,24.967480397695,122.490556,499,250,6,3,1
33.9211338104611,162.423076,48.7381988487001,178.761108,1999,250,6,3,1
214.310454833487,165.321488,252.797705278011,178.278104,4999,250,6,3,1
18.7004030116338,69.277928,26.6512880887545,77.8317552,499,1250,6,3,1
21.9836790498343,93.4153616,40.6234617619054,104.283964,1999,1250,6,3,1
30.6488802884404,54.8133192,34.169016178025,55.5754856,4999,1250,6,3,1
16.1545397811969,50.62378,16.7394733362445,51.221,499,50,9,3,1
17.5013112283478,118.60056,33.9402068596807,133.04206,1999,50,9,3,1
89.4117570863694,182.40152,76.0787502472251,194.5185,4999,50,9,3,1
52.9324243135191,136.582164,34.1513273969529,138.49104,499,250,9,3,1
21.1670954156994,73.41806,26.1533827487024,78.481632,1999,250,9,3,1
65.1314271040097,111.785032,46.0252647307598,111.89246,4999,250,9,3,1
5.14117825663625,54.9321952,7.62634377189493,57.5960552,499,1250,9,3,1
41.9638830164354,182.474804,32.2860430908076,194.783788,1999,1250,9,3,1
59.4405978128996,56.9061232,37.9341006441935,57.5955424,4999,1250,9,3,1
19.2845037284506,43.27196,23.2389930741022,46.42346,499,50,3,0.5,3
44.935109599361,39.34668,61.8361857519511,41.57288,1999,50,3,0.5,3
93.7426756024023,63.63942,103.628108130724,64.0504,4999,50,3,0.5,3
25.2591079423621,81.592324,20.2662333568302,85.139944,499,250,3,0.5,3
126.469638965485,105.21744,120.91181273085,129.951924,1999,250,3,0.5,3
74.9727484168765,97.494572,70.5572286769892,102.841112,4999,250,3,0.5,3
14.40709245437,47.6433528,44.4551891265243,70.6557936,499,1250,3,0.5,3
18.1159630663685,80.4346672,28.9921521620564,87.3934624,1999,1250,3,0.5,3
72.8017602398662,62.7668336,63.9163823098101,64.4586304,4999,1250,3,0.5,3
27.1417037346898,54.46514,22.3542740909461,60.02224,499,50,6,0.5,3
94.6794676849777,63.03896,101.286216792417,69.24082,1999,50,6,0.5,3
195.671981830551,146.88548,159.722140409188,155.18538,4999,50,6,0.5,3
37.531167983474,57.403072,14.9716751149283,55.97644,499,250,6,0.5,3
33.2515360905924,171.57344,58.9519045619417,198.475548,1999,250,6,0.5,3
247.26057679822,57.301684,77.6159922060929,58.174408,4999,250,6,0.5,3
13.0319726511439,65.9736784,19.0711963937084,71.3795904,499,1250,6,0.5,3
68.7523904556328,253.4045304,81.6250310387792,301.8954136,1999,1250,6,0.5,3
87.0538488001258,50.8187936,23.5175369569981,51.3146432,4999,1250,6,0.5,3
36.1242027555457,124.57302,50.2022445675839,135.63714,499,50,9,0.5,3
78.1377013951567,126.0471,81.7883267608685,131.83164,1999,50,9,0.5,3
478.049039649178,69.05828,487.182334727515,69.47362,4999,50,9,0.5,3
18.0253944797251,37.972136,13.8085666292459,37.255628,499,250,9,0.5,3
80.8324115612531,96.060568,45.8931222007392,105.849188,1999,250,9,0.5,3
118.532418395224,81.185516,190.752408926341,82.059256,4999,250,9,0.5,3
7.53574636158484,74.9828688,14.7097935276909,81.3466424,499,1250,9,0.5,3
28.7352071174232,119.1573768,22.4774262340016,131.2493856,1999,1250,9,0.5,3
82.0581077622654,71.7279048,89.7984244151448,72.6500128,4999,1250,9,0.5,3
122.230657385557,171.77826,69.4317856411101,156.31898,499,50,3,1,3
60.7737911625983,51.81936,45.3234349421642,53.36528,1999,50,3,1,3
152.881209536758,77.3392,183.120936276811,83.9495,4999,50,3,1,3
18.224830272318,57.417736,36.3194614734958,70.35548,499,250,3,1,3
44.4935053054171,69.707436,49.2579997327633,78.679176,1999,250,3,1,3
55.4737477207253,62.088236,74.447926739602,62.79642,4999,250,3,1,3
31.2785709131332,112.3597416,78.6428555897265,149.0858808,499,1250,3,1,3
20.9302200123333,70.5612456,29.7988427336978,82.2218376,1999,1250,3,1,3
113.033388992267,113.812112,29.714031094444,119.8050248,4999,1250,3,1,3
24.3707684362107,104.43374,48.1353321509998,127.53524,499,50,6,1,3
80.5662801631595,174.1927,33.4430598253612,184.8619,1999,50,6,1,3
310.692415519269,154.79106,269.243672620835,152.32124,4999,50,6,1,3
20.6786334941723,126.185504,17.4927933918975,140.140644,499,250,6,1,3
36.9579990271841,112.945872,31.4216205108944,123.214092,1999,250,6,1,3
151.179758495656,127.25966,205.933591785696,129.89612,4999,250,6,1,3
12.9925404110895,88.983044,14.6772927141932,95.9865616,499,1250,6,1,3
23.1519446888717,77.958908,16.9750785316714,83.4527216,1999,1250,6,1,3
65.0036722780571,139.035564,41.5222947388627,146.6393152,4999,1250,6,1,3
36.2728929935984,75.16148,36.7134417014095,81.53852,499,50,9,1,3
72.2887164824519,195.66102,74.5104614293922,226.65364,1999,50,9,1,3
161.269806620529,50.9766,157.983189873231,51.86512,4999,50,9,1,3
56.8565444436123,127.27318,29.0638421161875,141.110684,499,250,9,1,3
58.3457312174557,272.389844,65.5887696922943,306.626516,1999,250,9,1,3
45.3931142836419,83.504084,36.4824154529148,85.643772,4999,250,9,1,3
29.8939255674624,141.8772944,25.7786047189781,147.1555792,499,1250,9,1,3
29.6008916080842,50.233016,17.0711533375095,50.4160704,1999,1250,9,1,3
44.6752129816825,162.764284,67.4665249986617,180.1500864,4999,1250,9,1,3
28.4290050086423,70.06826,29.3177879216409,78.2144,499,50,3,3,3
46.5129804426191,53.46346,56.2780208642016,59.83912,1999,50,3,3,3
85.8506407119134,118.10048,75.2252391216784,123.28536,4999,50,3,3,3
37.122341089328,66.723272,37.9714187885987,77.959956,499,250,3,3,3
47.4908435087688,88.114152,47.8788525531014,98.846824,1999,250,3,3,3
147.123866604127,203.816668,119.400625193224,231.762736,4999,250,3,3,3
17.4421688271197,31.7227312,19.5138951142261,37.5917264,499,1250,3,3,3
30.7546285581732,90.566752,59.0316899276013,112.0966152,1999,1250,3,3,3
110.390925520531,113.0696584,53.8517494473669,118.488848,4999,1250,3,3,3
63.7393839284298,133.7953,54.6971917451759,146.54224,499,50,6,3,3
34.8595343114913,55.96758,33.3879851424766,56.87068,1999,50,6,3,3
225.686979740339,143.11494,231.443719329949,155.56018,4999,50,6,3,3
25.696290714988,72.890236,20.1087163953,73.356124,499,250,6,3,3
70.5561332233899,191.336804,66.0854152073057,220.0258,1999,250,6,3,3
98.5229285831065,88.102936,113.187559301826,89.631364,4999,250,6,3,3
20.5062816995164,107.3083864,30.9300908426317,121.7444888,499,1250,6,3,3
25.0291511087577,78.0228672,25.6110773490395,83.9128808,1999,1250,6,3,3
63.7768982792025,55.71888,49.570905879802,56.8424016,4999,1250,6,3,3
14.368008544494,58.27274,15.5256289454628,60.13644,499,50,9,3,3
46.6061682213441,86.97072,54.3701385342629,90.91282,1999,50,9,3,3
299.850068237715,224.22318,251.336741754233,235.27922,4999,50,9,3,3
8.92168264291831,60.504392,16.6774318679418,66.619176,499,250,9,3,3
37.8936244862205,120.416508,55.0123212654998,128.625292,1999,250,9,3,3
57.1431742333107,185.251268,59.8989877423738,205.195428,4999,250,9,3,3
15.4127878788704,68.937668,15.7567331795462,74.5061904,499,1250,9,3,3
11.013429133746,75.9679456,12.1378199512779,78.6347736,1999,1250,9,3,3
30.2060705295799,148.52188,37.5128639480135,158.5280672,4999,1250,9,3,3
60.2461753816047,70.9474,19.9287267060947,74.40358,499,50,3,0.5,5
88.1422841219547,86.80592,111.711157232748,93.40098,1999,50,3,0.5,5
136.468422498678,51.64374,137.034888495776,51.42304,4999,50,3,0.5,5
25.7195228977274,46.438116,28.1396025915311,55.448132,499,250,3,0.5,5
48.3475201240384,48.973052,48.0585686661503,51.270692,1999,250,3,0.5,5
96.1276723538478,72.408552,74.4198765779551,75.12974,4999,250,3,0.5,5
25.6831935588844,68.4968128,36.6602843492026,81.0642776,499,1250,3,0.5,5
25.6694006666514,61.7038344,65.7941574797266,106.0912744,1999,1250,3,0.5,5
27.291524767441,140.2256952,56.8864600094766,159.8326136,4999,1250,3,0.5,5
41.1365389978202,142.70776,34.532416528318,158.91748,499,50,6,0.5,5
95.4416937228724,272.8305,91.4031868012144,316.73766,1999,50,6,0.5,5
152.392498233762,90.57228,183.411288910611,92.8204,4999,50,6,0.5,5
12.4290919395399,64.240024,24.5301467260184,76.560752,499,250,6,0.5,5
28.5427251541292,160.05396,53.4397648118443,188.881424,1999,250,6,0.5,5
55.9539745315152,145.991632,83.5261376628851,158.511044,4999,250,6,0.5,5
10.9956087639999,29.7767768,15.2166367406403,35.5194232,499,1250,6,0.5,5
29.359209259676,98.202224,47.0524667713297,113.0034072,1999,1250,6,0.5,5
45.7002320761127,82.5961128,21.6953511302942,84.753664,4999,1250,6,0.5,5
73.9869797713154,141.94968,30.6772679201099,148.4474,499,50,9,0.5,5
54.8759208816801,61.30238,61.91845737715,63.32524,1999,50,9,0.5,5
116.870305811978,103.38124,155.895916855808,103.0703,4999,50,9,0.5,5
41.5798456872707,114.024112,27.2910203208719,141.348156,499,250,9,0.5,5
51.543700889624,88.422216,22.4496424325211,93.226064,1999,250,9,0.5,5
172.487465026218,176.149704,88.5253338868418,183.361444,4999,250,9,0.5,5
23.6144155999549,142.6705016,21.4838360209965,146.2065744,499,1250,9,0.5,5
28.7043496078585,79.4789032,51.6866342104333,82.705236,1999,1250,9,0.5,5
93.5068834879848,219.7872576,81.7348581610597,231.379676,4999,1250,9,0.5,5
41.0021963321598,69.58362,32.4312929611824,97.5075,499,50,3,1,5
48.2685280426409,68.85626,46.0047279437613,71.938,1999,50,3,1,5
217.549301806863,91.88768,271.288080753863,100.56304,4999,50,3,1,5
43.884453004646,90.67424,67.8177524213087,114.637384,499,250,3,1,5
88.34317841345,224.23956,145.304984146536,308.380124,1999,250,3,1,5
76.3634265472231,65.195852,95.1277768753975,70.968164,4999,250,3,1,5
27.4947829850385,68.4905848,30.5851279445831,83.3054856,499,1250,3,1,5
43.8858078177058,98.5136744,57.6552143991408,111.9354016,1999,1250,3,1,5
57.4772965181786,149.2727784,138.700975011808,205.9990088,4999,1250,3,1,5
43.3759217130092,32.57896,38.9098944557396,34.60348,499,50,6,1,5
42.5321607332503,81.3397,51.0597244372923,97.447,1999,50,6,1,5
185.13982911275,134.01218,257.91071620754,158.75352,4999,50,6,1,5
18.8969736778641,33.450792,18.3849508217395,35.994052,499,250,6,1,5
50.6217848250332,103.170888,30.4969711236418,112.617244,1999,250,6,1,5
120.962689399545,169.924032,76.3761526635778,192.198528,4999,250,6,1,5
15.9977289360594,42.617836,14.301213106016,45.5012976,499,1250,6,1,5
31.4805441319374,67.7124032,26.7828006948057,71.2016264,1999,1250,6,1,5
44.8301920909231,122.4487656,63.4145010308027,137.3970872,4999,1250,6,1,5
14.8170817458935,83.63544,18.9517435069488,89.64062,499,50,9,1,5
121.645754273875,185.39094,99.3460169206326,216.10474,1999,50,9,1,5
111.951536877511,115.6014,101.974627151641,117.48124,4999,50,9,1,5
20.2687023237141,80.300408,12.1657018534596,85.557464,499,250,9,1,5
29.0856778930839,90.269788,56.0341355484762,101.557608,1999,250,9,1,5
43.652714918574,147.305584,35.1834543109835,157.822404,4999,250,9,1,5
11.1648465349651,103.2529008,11.8476562255988,112.1055872,499,1250,9,1,5
24.7748476413172,86.2714408,23.4363006290655,93.2050912,1999,1250,9,1,5
54.7341012771502,57.7021232,47.4127367192971,58.310292,4999,1250,9,1,5
32.3136389500309,70.24312,30.1639617167247,77.67048,499,50,3,3,5
105.669898568316,106.5588,88.2645916238699,113.08038,1999,50,3,3,5
126.052054444658,73.6815,91.5131106281183,81.98954,4999,50,3,3,5
77.462946470198,149.77076,63.3429736728115,145.305972,499,250,3,3,5
25.1368443178341,104.142636,62.6234438111929,133.010008,1999,250,3,3,5
110.285790901697,120.746304,137.707883620671,143.600896,4999,250,3,3,5
46.742298429748,126.3200112,50.5580400940088,137.4405912,499,1250,3,3,5
26.6342456886018,94.6422232,53.4361489069016,111.4589168,1999,1250,3,3,5
43.5935463643769,54.1827488,46.6628311959664,55.0564144,4999,1250,3,3,5
57.792953550002,42.77588,41.8709044504647,48.95726,499,50,6,3,5
128.224171968075,268.71914,103.801062201462,303.01938,1999,50,6,3,5
116.701816887575,92.39476,129.680419786282,95.19798,4999,50,6,3,5
7.63694355565092,55.498012,27.7941164819871,67.852848,499,250,6,3,5
65.4522779005222,75.21364,57.1395450442652,80.819348,1999,250,6,3,5
43.017660760293,94.384624,49.0094203287571,99.806332,4999,250,6,3,5
9.50533749263002,80.416036,23.9334398616982,88.0069864,499,1250,6,3,5
16.3635855534471,65.3214896,17.8361849428408,68.5470936,1999,1250,6,3,5
41.2497939301339,118.6667744,55.2107857992447,128.2070168,4999,1250,6,3,5
15.2152083633257,90.41976,28.8618911556064,99.68334,499,50,9,3,5
84.4690260426241,92.35182,73.6209108119533,99.63834,1999,50,9,3,5
107.875531876048,150.26862,88.8567138056779,161.13726,4999,50,9,3,5
8.51342984338102,38.999812,15.2529369308024,43.3193,499,250,9,3,5
31.5404462355474,107.88104,34.5476047029387,115.279656,1999,250,9,3,5
41.3257115002364,91.46102,48.1058175940867,94.106272,4999,250,9,3,5
45.4765978349534,169.4204552,23.0319724936837,172.449128,499,1250,9,3,5
30.0788722309343,160.9433888,29.5937306893956,170.4726328,1999,1250,9,3,5
19.4347419348992,127.5513816,29.77225167155,130.5131224,4999,1250,9,3,5
50.2628846267828,102.7916,42.2939296611458,107.40402,499,50,3,0.5,1
109.990036012841,97.21614,95.9392057812659,135.49264,1999,50,3,0.5,1
101.41203200035,68.4356,122.063564601856,74.1245,4999,50,3,0.5,1
20.4241824863166,79.337076,30.3325170569359,90.973436,499,250,3,0.5,1
38.9349426579416,76.253416,34.6126297318853,88.676364,1999,250,3,0.5,1
92.1454768635296,60.040496,90.6617920877318,61.123856,4999,250,3,0.5,1
10.5779592627999,36.5945352,12.6575416488609,41.7948992,499,1250,3,0.5,1
21.3376360451708,36.59046,24.8003039264782,46.0223976,1999,1250,3,0.5,1
