"kld","mae","n_years","n_samples","n_clusters","tau","w_prec"
0.121029160536271,42.625062,499,500,3,5,0.75
0.0123333835185725,48.064024,2499,500,3,5,0.75
0.013890169305454,59.125702,4999,500,3,5,0.75
0.269829865282017,88.464352,499,1000,3,5,0.75
0.0395860767458825,90.673491,2499,1000,3,5,0.75
0.0184222591945565,155.257759,4999,1000,3,5,0.75
0.23895922448348,113.87886,499,50,6,5,0.75
0.275781864972241,92.86308,2499,50,6,5,0.75
0.121237915858387,68.42936,4999,50,6,5,0.75
0.0606856469462247,52.253418,499,500,6,5,0.75
0.0199604751545275,159.47066,2499,500,6,5,0.75
0.010739058813682,181.406208,4999,500,6,5,0.75
0.288546676308384,94.414268,499,1000,6,5,0.75
0.00904146513913201,132.797421,2499,1000,6,5,0.75
0.007667378578098,99.807241,4999,1000,6,5,0.75
0.326166840656576,122.92972,499,50,9,5,0.75
0.145846962127128,126.1585,2499,50,9,5,0.75
0.120007798283538,167.50954,4999,50,9,5,0.75
0.0557288706544471,49.493392,499,500,9,5,0.75
0.011129882041736,83.767564,2499,500,9,5,0.75
0.0313291129159886,102.692546,4999,500,9,5,0.75
0.0718728808935877,64.468621,499,1000,9,5,0.75
0.011625245472902,191.843723,2499,1000,9,5,0.75
0.00600061752341085,85.08051,4999,1000,9,5,0.75
0.612435346160164,111.35544,499,50,3,6,0.75
0.114539085528876,58.5683,2499,50,3,6,0.75
0.0512291848168946,119.36664,4999,50,3,6,0.75
0.0845628437094285,38.70125,499,500,3,6,0.75
0.0236736016843203,81.97327,2499,500,3,6,0.75
0.0114745364622277,112.12854,4999,500,3,6,0.75
0.238172456198115,52.474302,499,1000,3,6,0.75
0.0392914402482785,99.580636,2499,1000,3,6,0.75
0.0145072981991726,47.825956,4999,1000,3,6,0.75
0.094338937888184,49.18124,499,50,6,6,0.75
0.16601761294153,80.46558,2499,50,6,6,0.75
0.0685574306046979,78.88266,4999,50,6,6,0.75
0.17305393040565,82.002964,499,500,6,6,0.75
0.0123408404853212,66.409248,2499,500,6,6,0.75
0.0225845146349558,129.751112,4999,500,6,6,0.75
0.269122938166023,89.499799,499,1000,6,6,0.75
0.047896285190133,158.282614,2499,1000,6,6,0.75
0.00710731333062748,110.439835,4999,1000,6,6,0.75
0.0762224679967104,59.82894,499,50,9,6,0.75
0.208890623002449,53.3678,2499,50,9,6,0.75
0.0791877837768171,62.87858,4999,50,9,6,0.75
0.339493888734318,172.00232,499,500,9,6,0.75
0.0246583534684302,66.074598,2499,500,9,6,0.75
0.0154977524454417,77.998396,4999,500,9,6,0.75
0.0946928814181638,71.419746,499,1000,9,6,0.75
0.0795567024350253,258.263576,2499,1000,9,6,0.75
0.0125686523169285,117.188014,4999,1000,9,6,0.75
0.629531746329901,72.01482,499,50,3,8,0.75
0.0787474002639273,65.39944,2499,50,3,8,0.75
0.079048205613955,57.79112,4999,50,3,8,0.75
0.601948780430611,135.639144,499,500,3,8,0.75
0.0300770736377664,53.307298,2499,500,3,8,0.75
0.00738741308544806,154.6954,4999,500,3,8,0.75
0.0234285913208287,33.055349,499,1000,3,8,0.75
0.0413131651720114,144.753397,2499,1000,3,8,0.75
0.00482088798192651,78.098002,4999,1000,3,8,0.75
0.24111008701334,84.52086,499,50,6,8,0.75
0.245034150020415,90.81046,2499,50,6,8,0.75
0.184967122490904,111.64766,4999,50,6,8,0.75
0.17228008387938,82.404974,499,500,6,8,0.75
0.0252323599433944,130.733,2499,500,6,8,0.75
0.0253857861460606,100.253054,4999,500,6,8,0.75
0.044542813723515,61.83764,499,1000,6,8,0.75
0.00796082728342,61.400757,2499,1000,6,8,0.75
0.00635032289189376,90.710478,4999,1000,6,8,0.75
0.140959116952705,59.49508,499,50,9,8,0.75
0.0774683101780656,77.72658,2499,50,9,8,0.75
0.493320034733346,169.44184,4999,50,9,8,0.75
0.0878076865037762,83.911862,499,500,9,8,0.75
0.0104594659793949,98.089736,2499,500,9,8,0.75
0.0204098020051857,60.77869,4999,500,9,8,0.75
0.160447920684762,84.960844,499,1000,9,8,0.75
0.0237158160847142,107.249967,2499,1000,9,8,0.75
0.00775011253683122,82.941329,4999,1000,9,8,0.75
0.208629333725717,49.20084,499,50,3,9,0.75
0.0840366580763415,55.43774,2499,50,3,9,0.75
0.016142909962207,88.59132,4999,50,3,9,0.75
0.144159777416707,62.61982,499,500,3,9,0.75
0.017829664737912,94.104576,2499,500,3,9,0.75
0.0160182252071998,124.66665,4999,500,3,9,0.75
0.186792815341976,103.721626,499,1000,3,9,0.75
0.0324908680829979,105.631909,2499,1000,3,9,0.75
0.00718136865653435,96.658605,4999,1000,3,9,0.75
0.154493728671389,44.06876,499,50,6,9,0.75
0.181238825196708,147.1648,2499,50,6,9,0.75
0.0716019973936644,64.59192,4999,50,6,9,0.75
0.21601496547143,125.807428,499,500,6,9,0.75
0.0430610315036328,113.259136,2499,500,6,9,0.75
0.0110005268988373,70.371516,4999,500,6,9,0.75
0.102187518953896,57.096688,499,1000,6,9,0.75
0.0795805486732972,287.123279,2499,1000,6,9,0.75
0.0110783138021335,111.897796,4999,1000,6,9,0.75
0.0524719677417779,52.92444,499,50,9,9,0.75
0.139460183486335,84.4601,2499,50,9,9,0.75
0.18153596693042,121.38356,4999,50,9,9,0.75
0.0879955954101005,82.480248,499,500,9,9,0.75
0.0533890718671191,83.489458,2499,500,9,9,0.75
0.025064551929137,85.925308,4999,500,9,9,0.75
0.0905308332494735,59.531278,499,1000,9,9,0.75
0.0228344422498729,276.730691,2499,1000,9,9,0.75
0.00578972005808026,153.513963,4999,1000,9,9,0.75
0.320332685498561,59.72148,499,50,3,5,0.25
0.121882249056147,88.92378,2499,50,3,5,0.25
0.0949124138749561,148.75886,4999,50,3,5,0.25
0.3871498986832,48.481306,499,500,3,5,0.25
0.0208879147990323,77.010654,2499,500,3,5,0.25
0.0325528037619064,196.150638,4999,500,3,5,0.25
0.11222208529737,48.108727,499,1000,3,5,0.25
0.010796699566288,92.258455,2499,1000,3,5,0.25
0.00317504893417684,78.038059,4999,1000,3,5,0.25
0.297493366363835,51.9018,499,50,6,5,0.25
0.145749688656396,118.82834,2499,50,6,5,0.25
0.587548128747614,119.43156,4999,50,6,5,0.25
0.0597886297023418,88.44269,499,500,6,5,0.25
0.0129358331650083,93.333882,2499,500,6,5,0.25
0.0318277423624025,112.387856,4999,500,6,5,0.25
0.0533505842227654,35.268638,499,1000,6,5,0.25
0.00393772556315848,52.437684,2499,1000,6,5,0.25
0.00782437233772359,64.202675,4999,1000,6,5,0.25
0.114644590068903,98.2822,499,50,9,5,0.25
0.143315813747004,112.80858,2499,50,9,5,0.25
0.0834117325215871,101.51298,4999,50,9,5,0.25
0.0845907374821694,70.601958,499,500,9,5,0.25
0.0308813529183901,104.701658,2499,500,9,5,0.25
0.0265037669946257,125.571412,4999,500,9,5,0.25
0.0463566011288112,44.052657,499,1000,9,5,0.25
0.010279527121124,93.769274,2499,1000,9,5,0.25
0.00673872473957005,92.536915,4999,1000,9,5,0.25
0.269825584372195,51.07592,499,50,3,6,0.25
0.0961829970817631,90.13852,2499,50,3,6,0.25
0.121717495186575,58.44358,4999,50,3,6,0.25
1.05417795030628,208.78098,499,500,3,6,0.25
0.0360843781161756,223.055864,2499,500,3,6,0.25
0.0101860758034816,155.307106,4999,500,3,6,0.25
0.272236395436519,42.979695,499,1000,3,6,0.25
0.110171090188564,213.762888,2499,1000,3,6,0.25
0.00581021432201716,124.721839,4999,1000,3,6,0.25
0.567848218628789,74.35568,499,50,6,6,0.25
0.298570561330432,208.50586,2499,50,6,6,0.25
0.208082269299269,67.04664,4999,50,6,6,0.25
0.166039726525787,88.90323,499,500,6,6,0.25
0.0293996688332449,110.066936,2499,500,6,6,0.25
0.0160067146458228,167.701384,4999,500,6,6,0.25
0.282711243423667,77.335767,499,1000,6,6,0.25
0.0283949619197773,109.212389,2499,1000,6,6,0.25
0.0126762543423327,100.779287,4999,1000,6,6,0.25
0.169229467708116,36.58432,499,50,9,6,0.25
0.133174043123555,172.6351,2499,50,9,6,0.25
0.146408317477201,160.08198,4999,50,9,6,0.25
0.0670650301629291,40.909008,499,500,9,6,0.25
0.0115499921921129,69.715948,2499,500,9,6,0.25
0.0296849679416526,108.37783,4999,500,9,6,0.25
0.103685610275456,50.013127,499,1000,9,6,0.25
0.00962254283750999,73.666828,2499,1000,9,6,0.25
0.0110460013171057,171.056958,4999,1000,9,6,0.25
0.12357782323901,21.72404,499,50,3,8,0.25
0.103187144893108,97.67224,2499,50,3,8,0.25
0.0599585320720354,215.48966,4999,50,3,8,0.25
0.16219869722895,58.794356,499,500,3,8,0.25
0.0846922461893275,187.5036,2499,500,3,8,0.25
0.0158272992252122,99.263832,4999,500,3,8,0.25
0.045954312711191,30.300188,499,1000,3,8,0.25
0.0397364165366005,141.404865,2499,1000,3,8,0.25
0.0116370523863269,95.73085,4999,1000,3,8,0.25
0.089066794389667,63.5745,499,50,6,8,0.25
0.125500519149421,198.9453,2499,50,6,8,0.25
0.192379839217661,71.81226,4999,50,6,8,0.25
0.122349968454557,45.085352,499,500,6,8,0.25
0.0305001937742983,67.923646,2499,500,6,8,0.25
0.0256279804570733,79.700542,4999,500,6,8,0.25
0.0865894833130635,67.758579,499,1000,6,8,0.25
0.0122145151200437,80.174526,2499,1000,6,8,0.25
0.00425827772831202,117.179941,4999,1000,6,8,0.25
0.335989394522475,86.32518,499,50,9,8,0.25
0.274536161470247,91.94956,2499,50,9,8,0.25
0.223751797073263,179.854,4999,50,9,8,0.25
0.0727809306039807,76.318754,499,500,9,8,0.25
0.0165761631312605,114.595388,2499,500,9,8,0.25
0.0150528794312619,83.061174,4999,500,9,8,0.25
0.106092628700421,107.930319,499,1000,9,8,0.25
0.00995834984462124,54.313761,2499,1000,9,8,0.25
0.00533266577664376,110.511697,4999,1000,9,8,0.25
0.462285244257443,92.38166,499,50,3,9,0.25
0.172057256471,158.88966,2499,50,3,9,0.25
0.0591827965847586,92.63328,4999,50,3,9,0.25
0.0772985182077571,19.833296,499,500,3,9,0.25
0.0110454060114356,60.251306,2499,500,3,9,0.25
0.00647805288386977,59.117466,4999,500,3,9,0.25
0.766721054839776,93.183898,499,1000,3,9,0.25
0.0206034187294627,86.14259,2499,1000,3,9,0.25
0.00516506532923159,58.410349,4999,1000,3,9,0.25
0.171716580431566,70.33584,499,50,6,9,0.25
0.0908263072335703,78.42632,2499,50,6,9,0.25
0.235479406746843,102.61398,4999,50,6,9,0.25
