"kld","mae","n_years","n_samples","n_clusters","tau","w_prec"
0.0271948149164643,183.582902,4999,1000,6,8,1
0.04636562850444,55.10268,499,50,9,8,1
0.0538185416929836,80.23062,2499,50,9,8,1
0.0673251514296454,174.41078,4999,50,9,8,1
0.122947815594548,82.4488,499,500,9,8,1
0.013624573116063,81.693738,2499,500,9,8,1
0.021199977525705,144.480732,4999,500,9,8,1
0.0627975286692317,82.914812,499,1000,9,8,1
0.00657713534808113,69.110148,2499,1000,9,8,1
0.00785727038565128,86.604223,4999,1000,9,8,1
0.411693958147826,60.02186,499,50,3,9,1
0.0727684748720594,126.70708,2499,50,3,9,1
0.0558053685002536,55.25918,4999,50,3,9,1
0.390614309479487,67.876602,499,500,3,9,1
0.0692473525719856,114.252338,2499,500,3,9,1
0.00744184049119724,80.953182,4999,500,3,9,1
0.431337719579492,95.156476,499,1000,3,9,1
0.0216474280401138,103.419092,2499,1000,3,9,1
0.00511942652250539,90.768202,4999,1000,3,9,1
0.158892773122599,92.2087,499,50,6,9,1
0.117141802249292,78.0364,2499,50,6,9,1
0.158338159333426,137.76708,4999,50,6,9,1
0.106911582826583,41.678256,499,500,6,9,1
0.0202575063518042,86.052304,2499,500,6,9,1
0.00866666069983746,61.426236,4999,500,6,9,1
0.258540766386411,65.92303,499,1000,6,9,1
0.0200438970751904,84.770922,2499,1000,6,9,1
0.0176156124283859,180.905473,4999,1000,6,9,1
0.168206667067477,89.17808,499,50,9,9,1
0.0703490161267251,84.4622,2499,50,9,9,1
0.105741172495365,223.54764,4999,50,9,9,1
0.147634727735667,77.537062,499,500,9,9,1
0.00911745433299254,99.211762,2499,500,9,9,1
0.0265310399492182,174.808278,4999,500,9,9,1
0.037625728810989,62.201016,499,1000,9,9,1
0.00651989690608519,91.071545,2499,1000,9,9,1
0.00709081223767466,86.769863,4999,1000,9,9,1
0.358192508208736,78.2986,499,50,3,6,1.5
0.164219609135199,77.4376,2499,50,3,6,1.5
0.175781552642054,150.26138,4999,50,3,6,1.5
0.151588232177625,33.563038,499,500,3,6,1.5
0.0289152005536582,96.119784,2499,500,3,6,1.5
0.0122578438957244,70.81749,4999,500,3,6,1.5
0.258435814576898,74.373504,499,1000,3,6,1.5
0.0105364024277038,42.524489,2499,1000,3,6,1.5
0.0234110886439991,237.460371,4999,1000,3,6,1.5
0.198747588656105,60.01864,499,50,6,6,1.5
0.0562942507317711,85.57132,2499,50,6,6,1.5
0.0515190128769425,141.5157,4999,50,6,6,1.5
0.286281205659583,100.623192,499,500,6,6,1.5
0.0364255302540137,85.158658,2499,500,6,6,1.5
0.0116845386501777,175.409846,4999,500,6,6,1.5
0.245665696810905,60.148597,499,1000,6,6,1.5
0.0172678319409639,100.28561,2499,1000,6,6,1.5
0.00477355693236434,129.581264,4999,1000,6,6,1.5
0.136562727026708,52.80378,499,50,9,6,1.5
0.339867046749268,100.01748,2499,50,9,6,1.5
0.09591838194072,153.2101,4999,50,9,6,1.5
0.0403091562956299,50.410712,499,500,9,6,1.5
0.0843504173936908,296.336056,2499,500,9,6,1.5
0.0130441724800969,113.220016,4999,500,9,6,1.5
0.0562639912513929,50.516801,499,1000,9,6,1.5
0.0136101150464637,69.85064,2499,1000,9,6,1.5
0.00463786736903998,83.248791,4999,1000,9,6,1.5
0.215478676902808,42.55234,499,50,3,8,1.5
0.124717097369004,112.21832,2499,50,3,8,1.5
0.0968019214991827,78.9686,4999,50,3,8,1.5
0.168370718284895,84.320782,499,500,3,8,1.5
0.0290688822304735,65.03671,2499,500,3,8,1.5
0.0101685501672584,63.798974,4999,500,3,8,1.5
0.406055460655545,98.50653,499,1000,3,8,1.5
0.244547950749316,251.258626,2499,1000,3,8,1.5
0.00339923274830086,62.427266,4999,1000,3,8,1.5
0.0703754012538896,33.86154,499,50,6,8,1.5
0.0577982473005331,144.41546,2499,50,6,8,1.5
0.111992327876631,93.3301,4999,50,6,8,1.5
0.168339377684346,74.131392,499,500,6,8,1.5
0.0173290978222322,83.038982,2499,500,6,8,1.5
0.0151743013122456,91.540174,4999,500,6,8,1.5
0.180327101274296,108.435095,499,1000,6,8,1.5
0.0148695244203705,80.573647,2499,1000,6,8,1.5
0.010577843115378,108.857181,4999,1000,6,8,1.5
0.314741738378835,161.49586,499,50,9,8,1.5
0.0441038573510882,59.48234,2499,50,9,8,1.5
0.15976449374116,87.53062,4999,50,9,8,1.5
0.0775185155677046,79.913702,499,500,9,8,1.5
0.0172391653159105,73.572276,2499,500,9,8,1.5
0.0236016574978938,186.257932,4999,500,9,8,1.5
0.0474243717718067,49.344318,499,1000,9,8,1.5
0.0068756837696487,45.2483,2499,1000,9,8,1.5
0.00838300827511943,111.42875,4999,1000,9,8,1.5
0.166430189091309,38.64838,499,50,3,9,1.5
0.0532282886916319,42.02514,2499,50,3,9,1.5
0.111554799190916,94.2797,4999,50,3,9,1.5
0.131271492073959,40.800712,499,500,3,9,1.5
0.0784873833589061,110.543364,2499,500,3,9,1.5
0.0165191883206212,64.852374,4999,500,3,9,1.5
0.154337040885527,89.103251,499,1000,3,9,1.5
0.0494699898399402,169.916702,2499,1000,3,9,1.5
0.00914876724475677,111.508217,4999,1000,3,9,1.5
0.228885306621579,54.6351,499,50,6,9,1.5
0.250773364784587,135.8988,2499,50,6,9,1.5
0.116836838047867,228.91738,4999,50,6,9,1.5
0.179582684136686,57.847856,499,500,6,9,1.5
0.0383623371853854,94.83398,2499,500,6,9,1.5
0.00642284301386372,61.565622,4999,500,6,9,1.5
0.182242670805302,101.307087,499,1000,6,9,1.5
0.0615716002109175,136.164643,2499,1000,6,9,1.5
0.0108356290967059,61.273088,4999,1000,6,9,1.5
0.159431278185079,63.87074,499,50,9,9,1.5
0.273529845319326,273.44666,2499,50,9,9,1.5
0.0537239997210332,50.06452,4999,50,9,9,1.5
0.190071445992527,87.908944,499,500,9,9,1.5
0.030518217047502,149.027534,2499,500,9,9,1.5
0.0179216105095271,118.0286,4999,500,9,9,1.5
0.0569808259485541,79.314128,499,1000,9,9,1.5
0.0128082190620413,82.827955,2499,1000,9,9,1.5
0.00751537296814987,115.074929,4999,1000,9,9,1.5
0.358443712607523,65.12802,499,50,3,6,0.5
0.154943049482134,103.2838,2499,50,3,6,0.5
0.147136901883965,202.8067,4999,50,3,6,0.5
0.602918445880296,64.74751,499,500,3,6,0.5
0.00711433302006097,116.72712,2499,500,3,6,0.5
0.00686743105174265,107.131398,4999,500,3,6,0.5
0.398899683680301,85.298132,499,1000,3,6,0.5
0.00717142263443344,56.888283,2499,1000,3,6,0.5
0.00732483809813566,149.11534,4999,1000,3,6,0.5
0.159625632251854,68.38352,499,50,6,6,0.5
0.0766930887112806,106.70724,2499,50,6,6,0.5
0.554347643270611,99.21098,4999,50,6,6,0.5
0.0720864202830843,40.350522,499,500,6,6,0.5
0.0443679865537283,193.790398,2499,500,6,6,0.5
0.0228392159485008,99.223854,4999,500,6,6,0.5
0.174429857760626,96.661969,499,1000,6,6,0.5
0.0148360244422007,103.444171,2499,1000,6,6,0.5
0.00823568285632882,57.321803,4999,1000,6,6,0.5
0.17564900750864,77.23326,499,50,9,6,0.5
0.136950936756721,93.26874,2499,50,9,6,0.5
0.223689517429798,103.489,4999,50,9,6,0.5
0.184198107526318,151.176676,499,500,9,6,0.5
0.0648154310810965,169.214438,2499,500,9,6,0.5
0.0234937433667452,163.895422,4999,500,9,6,0.5
0.29277041805866,142.482943,499,1000,9,6,0.5
0.0165269467379373,119.179631,2499,1000,9,6,0.5
0.0116821287654835,220.41021,4999,1000,9,6,0.5
0.148067871417591,36.04444,499,50,3,8,0.5
0.0517702010478894,85.21176,2499,50,3,8,0.5
0.191783886878645,68.89754,4999,50,3,8,0.5
0.185330567970823,80.879996,499,500,3,8,0.5
0.01605156650513,85.11151,2499,500,3,8,0.5
0.00699324433563619,56.48141,4999,500,3,8,0.5
0.109497568679334,45.77019,499,1000,3,8,0.5
0.0205351442038313,88.626741,2499,1000,3,8,0.5
0.00304577187554094,88.076121,4999,1000,3,8,0.5
0.178536241876406,87.13802,499,50,6,8,0.5
0.293784026352484,97.26178,2499,50,6,8,0.5
0.0608819859682815,108.14394,4999,50,6,8,0.5
0.175484340562445,84.392918,499,500,6,8,0.5
0.00906757259516695,56.225088,2499,500,6,8,0.5
0.0105966754099652,55.45968,4999,500,6,8,0.5
0.16455342283077,90.936649,499,1000,6,8,0.5
0.0410421551536076,94.779374,2499,1000,6,8,0.5
0.00996433107540625,182.113538,4999,1000,6,8,0.5
0.212926122791557,145.02386,499,50,9,8,0.5
0.088571578387568,56.62368,2499,50,9,8,0.5
0.0369866379080459,60.20346,4999,50,9,8,0.5
0.102063517449756,61.864452,499,500,9,8,0.5
0.0355730498089118,133.95921,2499,500,9,8,0.5
0.0100370063822313,149.762286,4999,500,9,8,0.5
0.143178658385703,93.329406,499,1000,9,8,0.5
0.0195584662374077,90.814765,2499,1000,9,8,0.5
0.00976086913784589,81.547085,4999,1000,9,8,0.5
0.621806298740854,144.96986,499,50,3,9,0.5
0.115767178086726,146.04764,2499,50,3,9,0.5
0.263241732307439,121.7458,4999,50,3,9,0.5
0.391613523808417,61.891116,499,500,3,9,0.5
0.283564820054326,257.917344,2499,500,3,9,0.5
0.00675881860700576,98.38956,4999,500,3,9,0.5
0.290424661317802,64.458094,499,1000,3,9,0.5
0.0164293624284931,84.721398,2499,1000,3,9,0.5
0.0148961646793672,185.768421,4999,1000,3,9,0.5
0.0873683688396985,48.71758,499,50,6,9,0.5
0.186883080917679,143.91736,2499,50,6,9,0.5
0.177454654515183,114.19944,4999,50,6,9,0.5
0.299264596748147,100.575766,499,500,6,9,0.5
0.0594966240936759,295.805706,2499,500,6,9,0.5
0.0172850536702152,130.520828,4999,500,6,9,0.5
0.0387727146732301,38.656275,499,1000,6,9,0.5
0.0100674655852824,95.383619,2499,1000,6,9,0.5
0.0116926206114695,117.79498,4999,1000,6,9,0.5
0.058970892332507,34.7276,499,50,9,9,0.5
0.0721101153477424,68.87206,2499,50,9,9,0.5
0.0856147982557289,120.0669,4999,50,9,9,0.5
0.068977970831241,35.999738,499,500,9,9,0.5
0.0249336617800531,98.596702,2499,500,9,9,0.5
0.0261534939743058,160.714484,4999,500,9,9,0.5
0.0605322162590916,103.722601,499,1000,9,9,0.5
0.0127690031254368,84.176959,2499,1000,9,9,0.5
0.00647619983131895,88.049673,4999,1000,9,9,0.5
0.67250187290888,99.12966,499,50,3,6,1
0.217710272874167,141.53222,2499,50,3,6,1
0.207802620396473,145.62054,4999,50,3,6,1
0.134120902118879,43.045198,499,500,3,6,1
0.0170549935332245,48.262708,2499,500,3,6,1
0.0113974075422299,59.113562,4999,500,3,6,1
0.278306045751593,88.813437,499,1000,3,6,1
0.0494903816572184,92.836305,2499,1000,3,6,1
0.0179477481685552,155.350273,4999,1000,3,6,1
0.243771531833574,113.9344,499,50,6,6,1
0.259395752950806,92.99626,2499,50,6,6,1
0.111852052219886,68.60126,4999,50,6,6,1
0.06546204385106,52.458252,499,500,6,6,1
0.021102697772796,159.523402,2499,500,6,6,1
0.0105188307827765,181.436622,4999,500,6,6,1
0.302469351228425,94.979405,499,1000,6,6,1
0.00862949204769804,132.817812,2499,1000,6,6,1
0.00953234427483353,99.954028,4999,1000,6,6,1
0.319807707990425,122.79178,499,50,9,6,1
0.14384475592472,126.5464,2499,50,9,6,1
0.112519223154742,167.92376,4999,50,9,6,1
0.0557895737435942,49.51735,499,500,9,6,1
0.0110417633488842,83.746926,2499,500,9,6,1
0.0312956065824289,102.73319,4999,500,9,6,1
0.0724381927679957,64.5011,499,1000,9,6,1
0.0103181343750025,192.349758,2499,1000,9,6,1
0.00612678825231901,85.13385,4999,1000,9,6,1
0.604416640505164,111.22656,499,50,3,8,1
0.114976614829733,58.22602,2499,50,3,8,1
0.055340512124605,119.75936,4999,50,3,8,1
0.116521693531887,39.522778,499,500,3,8,1
0.0230989626482142,82.051256,2499,500,3,8,1
0.0114111264090484,112.291322,4999,500,3,8,1
0.272190625996463,53.505739,499,1000,3,8,1
0.0451882372195613,100.136632,2499,1000,3,8,1
0.0175725357825666,47.872057,4999,1000,3,8,1
0.0914825593710587,49.17648,499,50,6,8,1
0.152346606712852,80.73376,2499,50,6,8,1
0.0506222013791384,79.2933,4999,50,6,8,1
0.169623571905544,81.904944,499,500,6,8,1
0.0119602788692604,66.45097,2499,500,6,8,1
0.0217778162262407,129.647592,4999,500,6,8,1
0.265789815302204,89.674607,499,1000,6,8,1
0.0481950596037541,158.409289,2499,1000,6,8,1
0.00709210982210318,110.459895,4999,1000,6,8,1
0.0853856782362639,60.41486,499,50,9,8,1
0.204526407545689,53.22138,2499,50,9,8,1
0.066775842404548,62.9927,4999,50,9,8,1
0.300493515311713,170.476372,499,500,9,8,1
0.0243782604945502,66.097978,2499,500,9,8,1
0.0149022333293029,77.991656,4999,500,9,8,1
0.09458690283995,71.401592,499,1000,9,8,1
0.0729908490115782,258.410616,2499,1000,9,8,1
0.0123809610618437,117.138035,4999,1000,9,8,1
0.623891886390286,72.17826,499,50,3,9,1
0.0721827784016389,65.3592,2499,50,3,9,1
0.0726165824801982,57.85198,4999,50,3,9,1
0.606421150439061,135.760794,499,500,3,9,1
0.0335465493307006,53.45101,2499,500,3,9,1
0.00868030929348034,155.23975,4999,500,3,9,1
0.0314768041010065,33.312739,499,1000,3,9,1
0.0444244176904467,145.415976,2499,1000,3,9,1
0.00530446433132469,78.221936,4999,1000,3,9,1
0.240504796511847,84.55674,499,50,6,9,1
0.191827999277957,90.63528,2499,50,6,9,1
0.181903394640272,111.78958,4999,50,6,9,1
0.172363862064829,82.43209,499,500,6,9,1
0.0269262671006725,130.773096,2499,500,6,9,1
0.0242198162263851,100.292548,4999,500,6,9,1
0.044525738759396,61.8412,499,1000,6,9,1
0.00923155689826737,61.508762,2499,1000,6,9,1
0.00629282006104774,90.710833,4999,1000,6,9,1
0.142442067042136,60.58258,499,50,9,9,1
0.0769942922293044,77.71064,2499,50,9,9,1
0.459758741281799,166.13426,4999,50,9,9,1
0.086436182303443,83.907296,499,500,9,9,1
0.0104306504622612,98.114598,2499,500,9,9,1
0.0203260583262862,60.78812,4999,500,9,9,1
0.160858111877591,85.017899,499,1000,9,9,1
0.0242057531216098,107.240416,2499,1000,9,9,1
0.00741445859022339,82.975725,4999,1000,9,9,1
0.223130677667954,49.28314,499,50,3,6,1.5
0.0802845287725418,55.53798,2499,50,3,6,1.5
0.0156969146266256,88.53878,4999,50,3,6,1.5
0.15352833958603,63.093396,499,500,3,6,1.5
0.0250249851429563,94.54485,2499,500,3,6,1.5
0.0143172472215086,123.821764,4999,500,3,6,1.5
0.177089428720319,102.408357,499,1000,3,6,1.5
0.023654593846788,103.267154,2499,1000,3,6,1.5
0.00651977879817945,96.635734,4999,1000,3,6,1.5
0.156031505087524,44.27476,499,50,6,6,1.5
0.172610915416647,147.32352,2499,50,6,6,1.5
0.0602301268400171,64.57698,4999,50,6,6,1.5
0.215077418549248,125.888358,499,500,6,6,1.5
0.0426069739873341,113.090002,2499,500,6,6,1.5
0.00942506179594119,70.408222,4999,500,6,6,1.5
0.103750993107916,57.099696,499,1000,6,6,1.5
0.0752770831621427,287.083764,2499,1000,6,6,1.5
0.0113345423573233,111.930931,4999,1000,6,6,1.5
0.0536343683977927,52.96634,499,50,9,6,1.5
0.127229700465254,83.62422,2499,50,9,6,1.5
0.174413351729104,121.54602,4999,50,9,6,1.5
0.0875901827765115,82.51018,499,500,9,6,1.5
0.0554236196323911,83.644416,2499,500,9,6,1.5
0.0239420421311834,85.876852,4999,500,9,6,1.5
0.0921768163844228,59.586213,499,1000,9,6,1.5
0.0221739463417822,276.669687,2499,1000,9,6,1.5
0.00643181403912336,153.577339,4999,1000,9,6,1.5
0.312809112340869,61.8885,499,50,3,8,1.5
0.0996922687864631,88.24794,2499,50,3,8,1.5
0.0492650247082996,147.30774,4999,50,3,8,1.5
0.466499118250066,51.121188,499,500,3,8,1.5
0.0357976883536401,78.370768,2499,500,3,8,1.5
0.0393549026590838,197.582194,4999,500,3,8,1.5
0.218595846686132,50.377249,499,1000,3,8,1.5
0.03640884141974,94.52496,2499,1000,3,8,1.5
0.00329741058463661,78.39827,4999,1000,3,8,1.5
0.281526379450954,52.01576,499,50,6,8,1.5
0.124149402289847,119.5001,2499,50,6,8,1.5
0.235258837421067,118.23446,4999,50,6,8,1.5
0.0615338745811522,88.502606,499,500,6,8,1.5
0.0119255874326177,94.12017,2499,500,6,8,1.5
0.0156153424656063,112.444946,4999,500,6,8,1.5
0.0882023064642393,36.492007,499,1000,6,8,1.5
0.00851716348377656,52.743549,2499,1000,6,8,1.5
0.00640656677934446,64.315331,4999,1000,6,8,1.5
0.112624588576362,98.25648,499,50,9,8,1.5
0.0819743373672205,116.9035,2499,50,9,8,1.5
0.0529081495347113,102.4726,4999,50,9,8,1.5
0.0749394041212185,70.81926,499,500,9,8,1.5
0.0232569362076371,103.509716,2499,500,9,8,1.5
0.0165890514205292,126.173684,4999,500,9,8,1.5
0.043563008561003,44.108022,499,1000,9,8,1.5
0.00991351563643008,93.913902,2499,1000,9,8,1.5
0.00599991659958171,92.62308,4999,1000,9,8,1.5
0.388860420958461,56.3266,499,50,3,9,1.5
0.050629331767346,90.48716,2499,50,3,9,1.5
0.0717974017087676,59.08442,4999,50,3,9,1.5
0.875373299110537,192.312368,499,500,3,9,1.5
0.0461901488063379,223.301252,2499,500,3,9,1.5
0.0127352527366662,156.275076,4999,500,3,9,1.5
0.330909158608178,44.64569,499,1000,3,9,1.5
0.151345260945021,219.704412,2499,1000,3,9,1.5
0.00536359923238637,126.615101,4999,1000,3,9,1.5
0.32474077413163,74.22342,499,50,6,9,1.5
0.292646707495962,208.5656,2499,50,6,9,1.5
0.126899175898237,67.60038,4999,50,6,9,1.5
0.176041151993031,90.166452,499,500,6,9,1.5
0.0337068994286828,110.41162,2499,500,6,9,1.5
0.0121903373871353,167.733174,4999,500,6,9,1.5
0.247092706294719,75.362434,499,1000,6,9,1.5
0.0310738599526233,109.199157,2499,1000,6,9,1.5
0.0124285078891608,101.127966,4999,1000,6,9,1.5
0.122010506695335,36.36356,499,50,9,9,1.5
0.0821197096558407,175.17918,2499,50,9,9,1.5
0.072288862789353,158.0355,4999,50,9,9,1.5
0.0889610946460914,42.119274,499,500,9,9,1.5
0.0119639390276448,69.897652,2499,500,9,9,1.5
0.0102783753890085,108.796534,4999,500,9,9,1.5
0.101504273637985,51.011458,499,1000,9,9,1.5
0.0141363632547037,73.933802,2499,1000,9,9,1.5
0.0101523330413378,171.454782,4999,1000,9,9,1.5
0.158328173086647,21.9926,499,50,3,6,0.5
0.0884240613054212,97.40614,2499,50,3,6,0.5
0.0579488668259202,215.83998,4999,50,3,6,0.5
0.230804492966176,59.981648,499,500,3,6,0.5
0.104934453513783,188.590506,2499,500,3,6,0.5
0.0160431382692512,99.945914,4999,500,3,6,0.5
0.0590452157983207,30.730563,499,1000,3,6,0.5
0.0439349487476918,141.879006,2499,1000,3,6,0.5
0.0119307407277424,95.852628,4999,1000,3,6,0.5
0.0922252672502172,63.98926,499,50,6,6,0.5
0.121266898053925,198.8871,2499,50,6,6,0.5
0.180291427869003,71.89126,4999,50,6,6,0.5
0.150695487248035,45.640738,499,500,6,6,0.5
0.0309406446475665,68.28279,2499,500,6,6,0.5
0.0208056366456453,79.724538,4999,500,6,6,0.5
0.0879709547240319,68.075815,499,1000,6,6,0.5
0.0144069240234375,80.38371,2499,1000,6,6,0.5
0.004197443636074,117.220821,4999,1000,6,6,0.5
0.308445494266252,84.89772,499,50,9,6,0.5
0.138205336566531,92.41414,2499,50,9,6,0.5
0.135527336788526,179.19196,4999,50,9,6,0.5
0.0757640815183661,76.440962,499,500,9,6,0.5
0.0160806481507245,114.818648,2499,500,9,6,0.5
0.0116892593494596,83.368708,4999,500,9,6,0.5
0.106934826666139,107.983662,499,1000,9,6,0.5
0.0100576813683063,54.351784,2499,1000,9,6,0.5
0.00478043315142537,110.623313,4999,1000,9,6,0.5
0.470949203833002,92.5301,499,50,3,8,0.5
0.1484468620171,159.18858,2499,50,3,8,0.5
0.044168837907148,93.00364,4999,50,3,8,0.5
0.093135279962177,20.337068,499,500,3,8,0.5
0.00992417716245203,60.3339,2499,500,3,8,0.5
0.00479515339347991,59.181296,4999,500,3,8,0.5
0.852500354378981,94.62928,499,1000,3,8,0.5
0.025391498409915,86.856942,2499,1000,3,8,0.5
0.00544523080112253,58.439726,4999,1000,3,8,0.5
0.171036152185126,70.35512,499,50,6,8,0.5
0.080891442184957,79.36514,2499,50,6,8,0.5
0.201438814120048,103.59088,4999,50,6,8,0.5
0.136544172281922,104.865506,499,500,6,8,0.5
0.016190813075977,113.70785,2499,500,6,8,0.5
0.0208322061486499,189.485028,4999,500,6,8,0.5
0.0259011772982581,64.59632,499,1000,6,8,0.5
0.0128397544001296,56.125947,2499,1000,6,8,0.5
0.01019743919154,83.000886,4999,1000,6,8,0.5
0.164354000956894,62.08942,499,50,9,8,0.5
0.0708811442365971,104.2551,2499,50,9,8,0.5
0.152356976102079,134.81022,4999,50,9,8,0.5
0.0443780976314758,75.083402,499,500,9,8,0.5
0.0168405785247566,78.371076,2499,500,9,8,0.5
